cited,cites
W2124799197,W2091922579
W2148663653,W2611370172
W2148663653,W2018045523
W2148663653,W2151936673
W2148663653,W2015953751
W2148663653,W1966327575
W2148663653,W2047940964
W2148663653,W2156737316
W2148663653,W2032230795
W2148663653,W2125826054
W2148663653,W2089458547
W2148663653,W2163250554
W2148663653,W2060705109
W2166214412,W2119444539
W2166214412,W2158489424
W2166214412,W2124362779
W2166214412,W2108169091
W2166214412,W2098126593
W2166214412,W2107916366
W2166214412,W1504702575
W2166214412,W2093044565
W2166214412,W2004444667
W2089335658,W2156125289
W2089335658,W2164004777
W2089335658,W2171777347
W2089335658,W2025183726
W2089335658,W2107916366
W2089335658,W2098425296
W2137586531,W2136482257
W2093044565,W2098126593
W2093044565,W2108169091
W2093044565,W2141042406
W2093044565,W2124362779
W2093044565,W2055298722
W2093044565,W1504702575
W2093044565,W2166214412
W1964963969,W2168602111
W1964963969,W2096465161
W1964963969,W2070571588
W1964963969,W2166810745
W1964963969,W2259938310
W1964963969,W2140952049
W1973831267,W2019075610
W1973831267,W2032230795
W1973831267,W1988925586
W1973831267,W2170024099
W2156078931,W2043696829
W2156078931,W2104830962
W2019670881,W2169244146
W2019670881,W2010986636
W2019670881,W2120503144
W2064815984,W1978129709
W2064815984,W2045435533
W2064815984,W2019670881
W2064815984,W2120503144
W2064815984,W2003171404
W2064815984,W2010986636
W2140729960,W2154431984
W2140729960,W2097065948
W2140729960,W2169456326
W2140729960,W2170551349
W2140729960,W2124985265
W2044702943,W2097255042
W2044702943,W2096283457
W2044702943,W2128985829
W2044702943,W2171972386
W2044702943,W2023427658
W2044702943,W2149908785
W2044702943,W2130900820
W2044702943,W2017426710
W2044702943,W2123696077
W2044702943,W2005895632
W2044702943,W2163798887
W2044702943,W2157840751
W1977709885,W1978129709
W1977709885,W2064815984
W1977709885,W2003171404
W1977709885,W2045435533
W1977709885,W2019670881
W1977709885,W2010986636
W1977709885,W2169244146
W1977709885,W2170039745
W1977709885,W2160051211
W1977709885,W2036176224
W1977709885,W2101749257
W1977709885,W2120503144
W2152061559,W2262414037
W2152061559,W2041440766
W2152061559,W2009720434
W2152061559,W2163798887
W2152061559,W2122732537
W2152061559,W2096791516
W2166562121,W1968105193
W2166562121,W2073332363
W2166562121,W2136552678
W2166562121,W2167062509
W2166562121,W2032230795
W2166562121,W2087292184
W2166562121,W2110300022
W2166562121,W4294216483
W2166562121,W2080283023
W2166562121,W2166171121
W2166562121,W1988925586
W2166562121,W2342249984
W2166562121,W2113977541
W2166562121,W2133856765
W2166562121,W2170551349
W2166562121,W2110375946
W2018838463,W2259938310
W2018838463,W2117446594
W2003171404,W2045435533
W2003171404,W2019670881
W2003171404,W2038783205
W2003171404,W2120503144
W2003171404,W1978129709
W2003171404,W2128016314
W2003171404,W2102619694
W2003171404,W2124985265
W2003171404,W2086561953
W2003171404,W1964963969
W2003171404,W2064815984
W2110300022,W2128769815
W2110300022,W1998767819
W2110300022,W1988925586
W2110300022,W1989348205
W2110300022,W2101120467
W2110300022,W2154026962
W2110300022,W2151409320
W2110300022,W2124351063
W2158485828,W2055402151
W2158485828,W2121158863
W2158485828,W2163188200
W2158485828,W2025183726
W2158485828,W2123696077
W2158485828,W2096283457
W2158485828,W2275877493
W2158485828,W2262414037
W2158485828,W2097255042
W2158485828,W2335012284
W2158485828,W2161821474
W2158485828,W2109948920
W2158485828,W2152061559
W2158485828,W2041440766
W2158485828,W2000589976
W2158485828,W2009720434
W2158485828,W2043398720
W2064165694,W2145931730
W2058835062,W2014946489
W2058835062,W1988163167
W2058835062,W2065566217
W2058835062,W2050869737
W2058835062,W2026570544
W2058835062,W2145931730
W2058835062,W2128016314
W2058835062,W2160333540
W2058835062,W2053003053
W2058835062,W2149146453
W2058835062,W2147806662
W2058835062,W2170551349
W2058835062,W2141458291
W2058835062,W2136482257
W2058835062,W2103441770
W2058835062,W2124985265
W2058835062,W2136145671
W2058835062,W2130305733
W2058835062,W2097065948
W2058835062,W2107903949
W2117457769,W2128769815
W2117457769,W2152885278
W2117457769,W2012016911
W2117457769,W2166171121
W2117457769,W2080283023
W2117457769,W2086865963
W2117457769,W2091922579
W2117457769,W2101120467
W2117457769,W1966822396
W2117457769,W2108718991
W2117457769,W2136879569
W1974047233,W2097360283
W1974047233,W2121091193
W1974047233,W2117792884
W1974047233,W1968931043
W1974047233,W4294541781
W2117757143,W1964963969
W2117757143,W2015416439
W2117757143,W2078059415
W2117757143,W2149573463
W2117757143,W2124985265
W1905058580,W2106036991
W2117977572,W2046387002
W2117977572,W2058835062
W2117977572,W2064165694
W2117977572,W2146573461
W2117977572,W2144137532
W2117977572,W2145931730
W2117977572,W2118258530
W2117977572,W2059073003
W2117977572,W2017426710
W2117977572,W2102619694
W2117977572,W2096465161
W2117977572,W2103017472
W2117977572,W1998767819
W2117977572,W2010457001
W2009720434,W2025183726
W2009720434,W2123696077
W2009720434,W2262414037
W2009720434,W2163798887
W2009720434,W2275877493
W2009720434,W2040827479
W2009720434,W2023568503
W2041440766,W2262414037
W2041440766,W2096283457
W2041440766,W2123696077
W2041440766,W2157852151
W1973260880,W2064815984
W1973260880,W2003171404
W1973260880,W2045435533
W1973260880,W2036176224
W1973260880,W2130410032
W1973260880,W2163188200
W1973260880,W2101749257
W2077327925,W2017426710
W2077327925,W2070571588
W2077327925,W2112192177
W2077327925,W2118258530
W2018286352,W1965157206
W2018286352,W2125987139
W2018286352,W2053911973
W1255676896,W2109948920
W1255676896,W2059382687
W1255676896,W2158804744
W1255676896,W2078972833
W2060185417,W2165067288
W2060185417,W2110389012
W2060185417,W2045119680
W2060185417,W2087292184
W2060185417,W2128769815
W2060185417,W2125826054
W2160051211,W2169244146
W2160051211,W2107913200
W2160051211,W2064815984
W2160051211,W2120503144
W2160051211,W2019670881
W2160051211,W2045435533
W2160051211,W2003171404
W2160051211,W2154431984
W2160051211,W2166903671
W2109816625,W2153056550
W2109816625,W2105100844
W2109816625,W2157852151
W2109816625,W2113942802
W2109816625,W2025183726
W2109816625,W2123696077
W2109816625,W2275877493
W2109816625,W2262414037
W2109816625,W2096283457
W2109816625,W2161289668
W2109816625,W2168133698
W2109816625,W2026570544
W2109816625,W2059073003
W2109816625,W2040191060
W2109816625,W2050869737
W2109816625,W2009720434
W1999906527,W2107369528
W1999906527,W2110389012
W1999906527,W2083089709
W1999906527,W2165067288
W1999906527,W2097875133
W1999906527,W2137015675
W1999906527,W2124967403
W1999906527,W2045119680
W1981239255,W2096791516
W1981239255,W2158804744
W2036176224,W2064815984
W2036176224,W2170039745
W2036176224,W2003171404
W2036176224,W2120503144
W2036176224,W2045435533
W2036176224,W2160051211
W1991807334,W2097660065
W1991807334,W2071930821
W1991807334,W2165547003
W1991807334,W2065847836
W1991807334,W2078964320
W1991807334,W2053003053
W1991807334,W2079517684
W1991807334,W2097065948
W1991807334,W2152239989
W1991807334,W2141458291
W1991807334,W2171808845
W1991807334,W2124733101
W2004549986,W2147311167
W2004549986,W2097660065
W2004549986,W2073332363
W2004549986,W2149573313
W2004549986,W2104890139
W2004549986,W1971415551
W2004549986,W2167062509
W2004549986,W2125826054
W2004549986,W2032230795
W2004549986,W2162088497
W2004549986,W2141125135
W2004549986,W2071841602
W2004549986,W1968105193
W2004549986,W2097341408
W2004549986,W1998767819
W1966107523,W2169589032
W1966107523,W2142300779
W1966107523,W1642873092
W1966107523,W2159675211
W2151350595,W2136879569
W2151350595,W2141152740
W2151350595,W2152885278
W2151350595,W2155066423
W2151350595,W2124351063
W2151350595,W2170747616
W2151350595,W2108718991
W2151350595,W2117457769
W2151350595,W2096525273
W2022495797,W2155943701
W2022495797,W2138155367
W2022495797,W2040827479
W2022495797,W4240237951
W2022495797,W2025183726
W2022495797,W2163798887
W2022495797,W2123696077
W2022495797,W2096283457
W2022495797,W2041440766
W2022495797,W1255676896
W2022495797,W2262414037
W2022495797,W2335012284
W2022495797,W2009720434
W1971578941,W2107575419
W1971578941,W1981030303
W1971578941,W2070021921
W1971578941,W2259938310
W1971578941,W2055655674
W1971578941,W2123564569
W1971578941,W2124985265
W1971578941,W2110015307
W1971578941,W2125987139
W1971578941,W1964963969
W1971578941,W2171808845
W1971578941,W2158610627
W1971578941,W2140952049
W1971578941,W2014677321
W1971578941,W2158217645
W1971578941,W2123106337
W1971578941,W2107903949
W1971578941,W2130410032
W1971578941,W1967261754
W1971578941,W2519244818
W2103296919,W2091922579
W2103296919,W2152885278
W2103296919,W2154026962
W2103296919,W2155066423
W2004966039,W2259938310
W2004966039,W2107575419
W2004966039,W1981030303
W2004966039,W2168602111
W2004966039,W2123564569
W2004966039,W2117446594
W2004966039,W2078059415
W2004966039,W4212766227
W2004966039,W1964963969
W2004966039,W1971578941
W2004966039,W2171808845
W2004966039,W2070021921
W2004966039,W2140952049
W2004966039,W2128016314
W2004966039,W2124985265
W2004966039,W2107903949
W2004966039,W2097065948
W2004966039,W2519244818
W1563940013,W2120772351
W2101749257,W2064815984
W2101749257,W2120503144
W2101749257,W1971439989
W2101749257,W2169805130
W2101749257,W2045435533
W2101749257,W2003171404
W2101749257,W2160051211
W2101749257,W1964963969
W2101749257,W2170039745
W1993399595,W2169330513
W1993399595,W2149573313
W1993399595,W2125826054
W1993399595,W2013371150
W1993399595,W2162088497
W1993399595,W2128769815
W1993399595,W2023506796
W1993399595,W2054407804
W1993399595,W2167062509
W1993399595,W2136552678
W1993399595,W2124351063
W1993399595,W1988925586
W1993399595,W2170551349
W1993399595,W2105199251
W1993399595,W2045843097
W1993399595,W2108929776
W1993399595,W2085397620
W1993399595,W2170024099
W2167898988,W2259938310
W2167898988,W2164683872
W2167898988,W2097065948
W2167898988,W2141458291
W2167898988,W2103017472
W2167898988,W2038963685
W2167898988,W2159675211
W2167898988,W2154431984
W2167898988,W2158485828
W2141152740,W2155066423
W2141152740,W2138122982
W2160947363,W2136879569
W2160947363,W2108718991
W2160947363,W2110375946
W2170039745,W2064815984
W2170039745,W2019670881
W2170039745,W2045435533
W2170039745,W2003171404
W2114053580,W3122664795
W2146411229,W2150981663
W2146411229,W1966078827
W2146411229,W2120145199
W2146411229,W2149655632
W2146411229,W2332712348
W2146411229,W2057806291
W2335012284,W2150575159
W2335012284,W2163199119
W2335012284,W2123696077
W2154866190,W2096791516
W2154866190,W2096525273
W2179438025,W2130116522
W2179438025,W2152239989
W2179438025,W2097360283
W2179438025,W2160697532
W2179438025,W2081098333
W2179438025,W2166820820
W2179438025,W2114104545
W2179438025,W2137526110
W2179438025,W2004014148
W2179438025,W2122598723
W2179438025,W4294541781
W2179438025,W2131478115
W2179438025,W2134526812
W2179438025,W2138207763
W2179438025,W2140729960
W2096173332,W2103017472
W2096173332,W2105924489
W2096173332,W2118258530
W2096173332,W2160697532
W2096173332,W229097380
W2096173332,W1989277387
W1973062929,W2073026107
W1973062929,W2070021921
W1973062929,W2259938310
W1973062929,W4247053599
W1973062929,W2090037139
W1973062929,W2119180969
W1973062929,W2161212572
W1973062929,W2096791516
W1973062929,W2015416439
W1973062929,W2103441770
W2101357408,W2098597355
W2101357408,W2171777347
W2101357408,W2078059415
W2101357408,W2153860431
W1984883254,W2024626836
W1984883254,W2123649031
W1984883254,W2100305481
W1984883254,W2140729960
W1984883254,W2170551349
W1984883254,W2166820820
W1984883254,W2102619694
W2002490399,W1997183854
W2137526110,W4294107304
W2137526110,W2081098333
W2137526110,W2130410032
W2137526110,W2114104545
W2137526110,W2152239989
W2137526110,W2130116522
W2137526110,W2154431984
W2137526110,W2166810745
W2137526110,W2107018762
W2137526110,W2110905563
W2137526110,W2120865735
W2137526110,W2160697532
W2137526110,W2157795344
W2137526110,W2138207763
W2126547130,W2262414037
W2126547130,W2041440766
W2126547130,W2009720434
W2180481128,W2161821474
W2180481128,W2104830962
W2180481128,W2163798887
W2180481128,W2275877493
W2180481128,W2114031931
W2180481128,W2109948920
W2180481128,W2097413644
W2180481128,W2009720434
W2128035403,W2097995306
W2054275187,W2124940469
W2054275187,W1999746344
W2054275187,W2124985265
W2054275187,W2121211805
W2054275187,W2154431984
W2054275187,W2011920499
W2054275187,W2141458291
W2054275187,W2155804510
W2124427232,W1978436252
W2124427232,W2097995306
W2124427232,W2101653483
W2124427232,W2016983859
W2159954944,W2113601822
W2159954944,W2128769815
W2159954944,W2116895571
W2159954944,W2142678478
W2159954944,W2096128575
W2149858388,W1255676896
W2149858388,W2114031931
W2149858388,W2152061559
W2104885590,W2097995306
W2104885590,W2152061559
W1490161904,W2103017472
W2153544371,W2147526198
W2153544371,W2159675211
W2126816979,W1255676896
W2126816979,W2114031931
W2126816979,W1980568348
W2170486072,W2054407804
W2170486072,W2115701239
W2170486072,W2108718991
W2170486072,W2117457769
W2170486072,W2131271579
W2043274355,W2104726963
W2043274355,W2149441684
W2043274355,W1989277387
W2054891772,W2064165694
W2054891772,W2147806662
W2054891772,W2086561953
W2054891772,W2058835062
W2125784987,W2166562121
W2125784987,W2097660065
W2125784987,W2128769815
W2125784987,W2110300022
W2125784987,W2004549986
W2125784987,W1971415551
W2125784987,W2125826054
W2125784987,W2071841602
W2125784987,W1993399595
W2125784987,W2149573313
W2125784987,W1968105193
W2125784987,W2162088497
W2125784987,W2080283023
W2125784987,W2124351063
W2125784987,W2155142785
W2125784987,W2141125135
W2125784987,W2167062509
W2114031931,W2009720434
W2114031931,W2041440766
W2114031931,W2022495797
W2129034036,W2103441770
W2129034036,W2097341408
W2129034036,W2124985265
W2129034036,W2119180969
W2129034036,W2166214412
W2129034036,W2150131459
W2129034036,W2124362779
W2129034036,W2171777347
W2129034036,W2119279196
W2068523052,W2106787323
W2068523052,W2009720434
W2068523052,W2114031931
W2068523052,W2096283457
W2068523052,W2275877493
W2068523052,W2335012284
W2068523052,W2041535798
W2068523052,W2044702943
W1848939527,W2068523052
W1848939527,W2009720434
W1848939527,W2114031931
W1848939527,W2157852151
W1848939527,W2103017472
W1848939527,W2096283457
W1848939527,W2123696077
W1848939527,W2335012284
W1848939527,W2106578986
W1848939527,W4294216483
W1848939527,W1999574084
W1848939527,W4247053599
W1848939527,W2114104545
W1848939527,W2130410032
W1848939527,W2117131162
W1848939527,W4294107304
W1848939527,W2115462905
W1848939527,W2103441770
W1848939527,W2157795344
W2121055398,W2127036970
W2121055398,W2154071138
W2121055398,W2154026962
W2121055398,W2116206245
W2121055398,W2119888547
W2016603972,W2146290595
W2016603972,W2116585889
W2016603972,W2151409320
W2016603972,W2004444667
W2016603972,W2098126593
W2016603972,W2117801354
W2016603972,W229097380
W2017919052,W2064165694
W2017919052,W2058835062
W2017919052,W2147806662
W2017919052,W2128551987
W2127862779,W1973260880
W2127862779,W2101749257
W2127862779,W2045435533
W2127862779,W2019670881
W2127862779,W2107959600
W2127862779,W2043398720
W2127862779,W2152505144
W2127862779,W2036176224
W2127862779,W2123879591
W2127862779,W2010457001
W2127862779,W2170551349
W2127862779,W1999574084
W2108994842,W2168133698
W2152505144,W2141831115
W2152505144,W2166810745
W2152505144,W2101749257
W2152505144,W2158217645
W2152505144,W2133465414
W2152505144,W2160051211
W2152505144,W1973260880
W2152505144,W2125987139
W2152505144,W2036176224
W2152505144,W2124985265
W2152505144,W2123106337
W2059359550,W2138122982
W2059359550,W2142678478
W2059359550,W2141652419
W2059359550,W2127774996
W2059359550,W1767772592
W2059359550,W2108787198
W2059359550,W2103017472
W2059359550,W2164154943
W2059359550,W2160378127
W2059359550,W2046183549
W2059359550,W4320301318
W2059359550,W2062018285
W2059359550,W2133870991
W2059359550,W2163627198
W2059359550,W2168696662
W2059359550,W2130362098
W2059359550,W2997591727
W2059359550,W1831050183
W2059359550,W2141885858
W2015845481,W2259938310
W2015845481,W2097360283
W2015845481,W1964963969
W2015845481,W2166810745
W2015845481,W1971578941
W2015845481,W2117446594
W2015845481,W2123411711
W2015845481,W2014677321
W2015845481,W4294541781
W2015845481,W2144137532
W2015845481,W2114104545
W2015845481,W2123564569
W2015845481,W2097065948
W2015845481,W2141458291
W2015845481,W2124985265
W2015845481,W2171808845
W2015845481,W2139122477
W2015845481,W2158217645
W2015845481,W2171777347
W2015845481,W2151409320
W2015845481,W2102619694
W2008627757,W2103441770
W2008627757,W2119180969
W2008627757,W2108234281
W2066231767,W2155804510
W2066231767,W2011920499
W2066231767,W2166820820
W2066231767,W2335012284
W2066231767,W2097065948
W2103901746,W2128769815
W2136609531,W2165010366
W1972145956,W2031611770
W1972145956,W2041257508
W2075294566,W2043398720
W2136430672,W2149992227
W2136430672,W2259938310
W2136430672,W2171777347
W2136430672,W2128016314
W2136430672,W2108234281
W2136430672,W2078059415
W2100122648,W2064815984
W2100122648,W2003171404
W2100122648,W1973260880
W2100122648,W2114104545
W2100122648,W2152239989
W2100122648,W2036176224
W2100122648,W4294216483
W2100122648,W2130410032
W2100122648,W1989277387
W1974964336,W2139760555
W1974964336,W1994145712
W1974964336,W2129933858
W1974964336,W2169773990
W1974964336,W2124985265
W1974964336,W2108234281
W1974964336,W2108787198
W1974964336,W1484347389
W1974964336,W2097341408
W1974964336,W4247053599
W1974964336,W2110335151
W1974964336,W2154431984
W1974964336,W2152239989
W1974964336,W2131374955
W1974964336,W2157009395
W1974964336,W2012986985
W1974964336,W2136145671
W1974964336,W2103441770
W2162151166,W2154866190
W2162151166,W2096525273
W2106070783,W2064815984
W2106070783,W1977709885
W2106070783,W2160697532
W2106070783,W2036176224
W2007110604,W2128769815
W2007110604,W2023506796
W2007110604,W2149573313
W2007110604,W2054407804
W2007110604,W2133856765
W2007110604,W2155066423
W2007110604,W1998767819
W2007110604,W2101120467
W1993913242,W2014691022
W1993913242,W2082833890
W1993913242,W2160450758
W1993913242,W2128985829
W1993913242,W2119034410
W2118151336,W2108068107
W2118151336,W2009720434
W2091235283,W2065847836
W2091235283,W2078964320
W2091235283,W2071930821
W2091235283,W2165547003
W2091235283,W1991807334
W2091235283,W2014677321
W2091235283,W2102619694
W2091235283,W2097065948
W2091235283,W2171808845
W2091235283,W2053003053
W2091235283,W2124985265
W2091235283,W2119034410
W2091235283,W2158217645
W2091235283,W2133465414
W2091235283,W2141458291
W2133946740,W2107159911
W2133946740,W2103317434
W2133946740,W1594032928
W2133946740,W2081284397
W2133946740,W2152881839
W2133946740,W2002258037
W2133946740,W2134351926
W2107959600,W2169244146
W2107959600,W2010986636
W2107959600,W2064815984
W2107959600,W2120503144
W2107959600,W2019670881
W2107959600,W2101749257
W2107959600,W2030517878
W2107959600,W2036176224
W2107959600,W2045435533
W2107959600,W2003171404
W2107959600,W2160051211
W2107959600,W1973260880
W2107959600,W2170039745
W2107959600,W2109184569
W2107959600,W2144081223
W2107959600,W4248872320
W2107959600,W2131350133
W2107959600,W2165869860
W2107959600,W2110808180
W2107959600,W2224398381
W2107959600,W2127862779
W2107959600,W2082667898
W2107959600,W2152505144
W2133918896,W2119412782
W2133918896,W2152239989
W2133918896,W2169456326
W2133918896,W2134526812
W2133918896,W2096465161
W2133918896,W2102619694
W2056499061,W2259938310
W2056499061,W2096791516
W2056499061,W1991366673
W2115603949,W2064815984
W2115603949,W2036176224
W2115603949,W2045435533
W2115603949,W2124985265
W2115603949,W2003171404
W2003797386,W2045435533
W2003797386,W2036176224
W2003797386,W1977709885
W2003797386,W4247053599
W2003797386,W2103441770
W1970707135,W2117131162
W1970707135,W2097065948
W1970707135,W2158217645
W1970707135,W2133465414
W1970707135,W1986662234
W1970707135,W2141458291
W1970707135,W2103441770
W1983466841,W2163798887
W1983466841,W2104830962
W1983466841,W2003984225
W1983466841,W2103441770
W1983466841,W2108234281
W1983466841,W2102619694
W1983466841,W2155943701
W1983466841,W2275877493
W2104549677,W2171777347
W2104549677,W2096791516
W2104549677,W2119444539
W2104549677,W2091705028
W2104549677,W2113784410
W2104549677,W2259938310
W2012034410,W2259938310
W2012034410,W2056499061
W2012034410,W2167898988
W2012034410,W2262414037
W2012034410,W2102304447
W2012034410,W1994803330
W2012034410,W2097065948
W2012034410,W2141458291
W2012034410,W2161746138
W2012034410,W2122683221
W2012034410,W2519244818
W1985987855,W2130430382
W1985987855,W1964895626
W1985987855,W2047028564
W2112364185,W2147526198
W2112364185,W2107772251
W2112364185,W2154026962
W2112364185,W2105329815
W2112364185,W2131186249
W2112364185,W2062018285
W2113699335,W2106036991
W2113699335,W1972696558
W2113699335,W2119605658
W2113699335,W1905058580
W2113699335,W2033585778
W2049553585,W2097995306
W2049553585,W2009720434
W2049553585,W2152061559
W2049553585,W2275877493
W2049553585,W2180481128
W2049553585,W2104885590
W2049553585,W2028433016
W2049553585,W2124427232
W2049553585,W2039123767
W2049553585,W2103441770
W2049553585,W2168133698
W2049553585,W2155943701
W2049553585,W1980740976
W2134629862,W1988163167
W2134629862,W2026570544
W2134629862,W2160697532
W2134629862,W2140952049
W2134629862,W2070571588
W2134629862,W2059073003
W2134629862,W2133968430
W2134629862,W2053003053
W2134629862,W2096465161
W2134629862,W2128016314
W2134629862,W2077327925
W2134629862,W2050869737
W2134629862,W2161693225
W2134629862,W1978337436
W2134629862,W2102619694
W2134629862,W1920303762
W2134629862,W2114104545
W2134629862,W2065566217
W2134629862,W2081098333
W2134629862,W2096863518
W2069089843,W1984883254
W2069089843,W2130410032
W2076154138,W1964963969
W2076154138,W2154431984
W2076154138,W2117792884
W2076154138,W2168602111
W2076154138,W2078059415
W2076154138,W2017840637
W2076154138,W2015416439
W2076154138,W2059099579
W2076154138,W2259938310
W2076154138,W2123564569
W2076154138,W1981030303
W2076154138,W2171808845
W2076154138,W2103441770
W2076154138,W1979594866
W2076154138,W1968931043
W2076154138,W2090037139
W2076154138,W2103017472
W2076154138,W2040547343
W2076154138,W2123411711
W2076154138,W2070021921
W2076154138,W2159675211
W2153860431,W2096791516
W2153860431,W2040547343
W2153860431,W2147311167
W2153860431,W2101357408
W2153860431,W2108169091
W2153860431,W2157752701
W2153860431,W2088486634
W2153860431,W2033151532
W2153860431,W2107916366
W1533942137,W2078059415
W1533942137,W2117792884
W1533942137,W2259938310
W1533942137,W2018838463
W1533942137,W2096465161
W1533942137,W1964895626
W1533942137,W2123411711
W1533942137,W2134783591
W1533942137,W2117446594
W1533942137,W2161633633
W1533942137,W2157752701
W1533942137,W1992436001
W1533942137,W2171777347
W1533942137,W2168133698
W1533942137,W2097065948
W1533942137,W2154431984
W1533942137,W2107916366
W1533942137,W2105381419
W1533942137,W2161163382
W1533942137,W2076154138
W1533942137,W2102619694
W1533942137,W2060705109
W1533942137,W2018045523
W2179036997,W2154556219
W2179036997,W2152770371
W2179036997,W2038752330
W2179036997,W1505626160
W1934094702,W2262414037
W1934094702,W2124166542
W1934094702,W2126547130
W1934094702,W2130430382
W1934094702,W2107665951
W1934094702,W4294107304
W1934094702,W2138550913
W1934094702,W2116634113
W1934094702,W1999574084
W1934094702,W2911964244
W1934094702,W2128793721
W1934094702,W2142300779
W1934094702,W2144038313
W1934094702,W2160697532
W1934094702,W2157795344
W1950118853,W2156323704
W1950118853,W2146530991
W1950118853,W2030701238
W1950118853,W2055313665
W1950118853,W2082833890
W1950118853,W2170776626
W2028433016,W2123879591
W2028433016,W2043398720
W2028433016,W1966107523
W2028433016,W2126547130
W2028433016,W2018838463
W2028433016,W2124427232
W2028433016,W2022495797
W2028433016,W2170551349
W2028433016,W2009720434
W2028433016,W2114031931
W2028433016,W2157852151
W2028433016,W2104885590
W2028433016,W2039123767
W2028433016,W2038963685
W2028433016,W2114843025
W2028433016,W2159707944
W2028433016,W2101291993
W2028433016,W2108234281
W2028433016,W2096128575
W1986241711,W2110664940
W1986241711,W2275877493
W1986241711,W2122732537
W1986241711,W2335012284
W1952026831,W2080283023
W1952026831,W2166171121
W1952026831,W2124351063
W1952026831,W2136879569
W1952026831,W2115701239
W1952026831,W2117457769
W1952026831,W2110300022
W1952026831,W2034285706
W1952026831,W2108718991
W1952026831,W2152207030
W1952026831,W2113601822
W1952026831,W2152885278
W1900937478,W2155606054
W1900937478,W2008856488
W1900937478,W2141292707
W1900937478,W2160378127
W1900937478,W2031611770
W2051314902,W2147311167
W2051314902,W2161633633
W2051314902,W2134783591
W2051314902,W2130410032
W2051314902,W2096791516
W2051314902,W2107916366
W2185075416,W2097995306
W2185075416,W2039123767
W2185075416,W2107369528
W2185075416,W2003342633
W2185075416,W2060185417
W2185075416,W2110389012
W2185075416,W2154026962
W2185075416,W2152885278
W2185075416,W2170024099
W1578291413,W2149441684
W1578291413,W2171972386
W1578291413,W2114843025
W1578291413,W2009720434
W1578291413,W2114031931
W1578291413,W2107633226
W1578291413,W2117131162
W1578291413,W2121158863
W1578291413,W2100305481
W1578291413,W2161112598
W2135937351,W2102212449
W2135937351,W2068767807
W2135937351,W2187089797
W2135937351,W2131271579
W2128601422,W2096525273
W2128601422,W2103017472
W2128601422,W2149353640
W1531821806,W2117757143
W1531821806,W2259938310
W1531821806,W1964963969
W1941339056,W2065847836
W1941339056,W2097660065
W1941339056,W2053003053
W1941339056,W2079517684
W1941339056,W2071930821
W1941339056,W2091235283
W1941339056,W1991807334
W1941339056,W2165547003
W1941339056,W2133465414
W1941339056,W2097065948
W1941339056,W2141458291
W1941339056,W2014677321
W1941339056,W1969353942
W1941339056,W2152239989
W1941339056,W2124733101
W1979283544,W2123491442
W1979283544,W2165232124
W2033386838,W2080283023
W2033386838,W2088833470
W2033386838,W2111211467
W2033386838,W2124967403
W2033386838,W2167279371
W2033386838,W2099540110
W2033386838,W2110235509
W2033386838,W2155897723
W2171126517,W2026062398
W2171126517,W2138178197
W2171126517,W2031611770
W2171126517,W2148698435
W2171126517,W2141052558
W2190545194,W2171280873
W2190545194,W1984883254
W2190545194,W2137526110
W2190545194,W2114104545
W2190545194,W2152239989
W2190545194,W2081098333
W2190545194,W1999574084
W2190545194,W2160697532
W2190545194,W2038963685
W1515023627,W2148898943
W1515023627,W2030500910
W1515023627,W2060185417
W1515023627,W2158217645
W1515023627,W2038963685
W1515023627,W2082429191
W1482190741,W2034285706
W1107917109,W1985987855
W1107917109,W2153056550
W1107917109,W2010457001
W1107917109,W2142300779
W1107917109,W1966107523
W1107917109,W2028433016
W1107917109,W2116634113
W1107917109,W2160697532
W1107917109,W2109972881
W1107917109,W2107665951
W1107917109,W1964895626
W1107917109,W2124649657
W1107917109,W2130410032
W1812256879,W2040827479
W1812256879,W2126817554
W1812256879,W2109816625
W1812256879,W2161289668
W1812256879,W2009720434
W1812256879,W2000589976
W1950829641,W2118863192
W1950829641,W2101653483
W1950829641,W2109816625
W1950829641,W2009720434
W1950829641,W2114031931
W1950829641,W2104885590
W1950829641,W2025183726
W1950829641,W2275877493
W1950829641,W2068523052
W1950829641,W2180481128
W1950829641,W2039123767
W2161112598,W2152061559
W2161112598,W2180481128
W2161112598,W2078972833
W2161112598,W2009720434
W2161112598,W2114031931
W2161112598,W1578291413
W2161112598,W2107633226
W2161112598,W2121158863
W1019830208,W2143612262
W1019830208,W2160995259
W1019830208,W2011920499
W1019830208,W2095705004
W1019830208,W2097998348
W1966411071,W2116236561
W1966411071,W2058835062
W1966411071,W2064165694
W1966411071,W2147806662
W1966411071,W2054891772
W1966411071,W2128016314
W2100039832,W2101653483
W2100039832,W2097995306
W2100039832,W2006559495
W2100039832,W2016983859
W1952608303,W2074726646
W2127175247,W2125826054
W2127175247,W2034285706
W2127175247,W2122825543
W2127175247,W2133790733
W2127175247,W2128769815
W2127175247,W2123060905
W2127175247,W2124351063
W2127175247,W2152885278
W2206071891,W2127036970
W2206071891,W2121055398
W2206071891,W2116206245
W2206071891,W2119888547
W2107429737,W2097995306
W2107429737,W2104885590
W2107429737,W2028433016
W2107429737,W1498931318
W2107429737,W2049553585
W2107429737,W1950829641
W1844405070,W2155496693
W1844405070,W2259938310
W1844405070,W2078059415
W1844405070,W2033151532
W1844405070,W2153860431
W1844405070,W2128016314
