cited,cites
W2080376276,W1585939719
W2080376276,W2042692910
W2080715303,W2023535408
W2080715303,W2029582401
W2080715303,W2029608738
W2080715303,W2031168104
W2080715303,W2029767409
W2080715303,W2111635289
W2080715303,W2110899053
W2084744129,W2024165284
W2084744129,W2080715303
W2084744129,W2080752012
W2084744129,W2029604816
W2084744129,W2029767409
W2084744129,W2118930997
W2084744129,W2116734767
W2084744129,W2054407804
W2080752012,W2080715303
W2080752012,W2031027346
W2080752012,W2119279196
W2080752012,W2115462905
W2117792884,W2105381419
W2117792884,W2105414963
W2117792884,W2105755540
W2117792884,W2110078189
W2111271983,W2096650374
W2111271983,W2110375946
W2111271983,W2107282968
W2111271983,W2110335151
W2111271983,W1727290854
W2111271983,W2096636685
W2111271983,W1985252301
W2111271983,W1589608052
W2118724967,W2118720098
W2054455698,W2054600557
W2054455698,W1681732057
W2054455698,W2054653365
W2054455698,W2054661316
W2054455698,W2008715871
W2054455698,W1986241711
W2054600557,W1681732057
W2054600557,W2054661316
W2054600557,W1986241711
W2054661316,W1681732057
W2054661316,W2054600557
W2054692642,W2054881399
W2054692642,W2007391198
W2054692642,W2020155291
W2054881399,W2066122301
W2054881399,W1878853999
W2054881399,W1488616880
W2054881399,W2000998192
W2054881399,W1879687480
W2066122301,W1488616880
W2066122301,W1878853999
W2054891772,W2046779413
W2054891772,W2046183549
W2054891772,W1994190235
W2054891772,W2038783205
W2054891772,W2045435533
W2054891772,W2004188331
W2054891772,W2004463963
W2054891772,W2055013323
W2054891772,W2045617521
W2054891772,W2040191060
W2054891772,W2038702827
W2055013323,W2046183549
W2055013323,W2033442056
W2055013323,W2038783205
W2055013323,W1999064493
W2055013323,W1994190235
W2055013323,W2045617521
W2055013323,W2040191060
W2055013323,W2045435533
W2055013323,W2004188331
W2055013323,W2054891772
W2055077282,W2029231546
W2055077282,W1993987322
W2055077282,W2029343094
W2055077282,W2055240231
W2055077282,W2055298722
W2055077282,W2027016436
W2055077282,W2011095781
W2055240231,W2029231546
W2055240231,W1977767269
W2055240231,W2002463857
W2055240231,W2027016436
W2055240231,W2005035365
W2055240231,W2026898705
W2055240231,W1994044024
W2055240231,W2011215428
W2055240231,W1997188340
W2055240231,W1993987322
W2055240231,W2011095781
W2055313665,W2046779413
W2055313665,W2038783205
W2055313665,W2042706232
W2055313665,W2045435533
W2055313665,W2038702827
W2055313665,W2045617521
W2055313665,W2045465689
W2055402151,W2055424520
W2055442076,W1993220166
W2055442076,W1992436001
W2055638681,W2045987553
W2055638681,W2055640453
W2055638681,W2042463003
W2055638681,W2046120957
W2055638681,W2038702827
W2055640453,W2143481518
W2143481518,W2046120957
W2055655674,W2055666215
W2055655674,W2055695879
W2055718260,W1885078460
W2055718260,W2051210555
W2055718260,W2045435533
W2055757297,W2040027486
W2055757297,W2001101778
W2055757297,W2055763451
W2055757297,W2018286352
W2055757297,W2053186076
W2055757297,W2039971369
W2055757297,W2040031153
W2055757297,W1513209253
W2055757297,W1527927437
W2055757297,W1981827347
W2055757297,W2002007234
W2055851468,W2033442056
W2055851468,W2046183549
W2055851468,W2038783205
W2055851468,W2045617521
W2055851468,W2020973699
W2055851468,W2041711461
W2055851468,W1999064493
W2055851468,W2031489346
W2055851468,W1971625691
W2055851468,W2055013323
W2055851468,W2038702827
W2055949247,W2056132907
W2055949247,W2056279562
W2055949247,W2011657487
W2055949247,W2011759111
W2055949247,W2056316433
W2055949247,W2011462543
W2055949247,W2056352756
W2055949247,W2000770615
W2056316433,W2011759111
W2056316433,W2142428670
W2056316433,W2011462543
W2056316433,W2056352756
W2056316433,W2097413644
W2056352756,W2138019504
W2056352756,W2011759111
W2056352756,W2138071797
W2056352756,W2138122982
W2056352756,W2011608289
W2142428670,W2011462543
W2142428670,W2056352756
W2138019504,W2139520931
W2138019504,W2135860498
W2138019504,W2011472471
W2138019504,W2011608289
W2138019504,W2139562946
W2138019504,W2011759111
W2138019504,W2138071797
W2138019504,W2138122982
W2138019504,W2056352756
W2138071797,W2011759111
W2138071797,W2138122982
W2138071797,W2056352756
W2138122982,W2011608289
W2138122982,W2138019504
W2138122982,W2011759111
W2138122982,W2000770615
W2138122982,W2056352756
W2056370875,W2055013323
W2056370875,W2040191060
W2056370875,W2038963685
W2056370875,W2045435533
W2056370875,W2047399603
W2056435747,W1001370459
W2056435747,W1985563073
W2056435747,W1603746823
W2056435747,W2014887370
W2056435747,W1985538633
W2056435747,W2056499061
W2056435747,W1603504818
W2056435747,W2032197740
W2056435747,W2056541789
W2056435747,W2056795330
W2056435747,W2022731012
W2056435747,W2009423060
W2056435747,W1927052826
W2056499061,W2110835769
W2056499061,W2107743791
W2056541789,W2117801354
W2056541789,W2020925091
W2056541789,W2020530692
W2056541789,W2062852634
W2056541789,W2019264784
W2056541789,W1600139810
W2056541789,W2117228865
W2056541789,W2006124034
W2056541789,W2005895632
W2056541789,W1977212456
W2056541789,W1975220728
W2056541789,W2014946489
W2056541789,W2010699829
W2056541789,W2014935324
W2056541789,W1996392459
W2056541789,W1996423252
W2056541789,W2032604387
W2056541789,W1600897084
W2056541789,W1487531252
W2056541789,W2058401000
W2056541789,W2002490399
W2056541789,W1966396962
W2056541789,W1576520375
W2056795330,W2020530692
W2056795330,W2042692910
W2056795330,W2108433768
W2110835769,W2107743791
W2110835769,W1520812622
W2110835769,W1517555081
W2110835769,W1588685142
W2110835769,W1576520375
W2107743791,W1577231857
W2107743791,W1574378514
W2107743791,W1517555081
W2107743791,W2069123478
W2107743791,W1677182931
W2107743791,W1668507869
W2062852634,W2020530692
W2062852634,W2005895632
W2117228865,W2020925091
W2117228865,W1645858368
W2117228865,W2010699829
W2117228865,W1585939719
W2117228865,W2002490399
W2117228865,W1589608052
W2117228865,W1484347389
W2117228865,W2005895632
W2117228865,W2010598419
W2117228865,W1533861849
W2056815766,W2057175746
W2056815766,W2057248068
W2056815766,W2057327092
W2056815766,W2057327293
W2057175746,W2149353640
W2057248068,W2057175746
W2057248068,W2057327293
W2057248068,W2493916176
W2057327092,W2057175746
W2057327092,W2149353640
W2493916176,W2774320778
W2493916176,W2949273159
W2493916176,W2946412700
W2057353990,W1577577364
W2057353990,W2014887370
W2057353990,W2038721957
W2057353990,W1629273100
W2057353990,W1631250427
W2057353990,W1997321313
W2057360098,W1971578941
W2057360098,W2038783205
W2057360098,W2040113717
W2057360098,W2045617521
W2057360098,W2045435533
W2057360098,W2038702827
W2057360098,W1990079969
W2057363637,W2046557060
W2057363637,W2018651936
W2057363637,W2039720442
W2057363637,W1996423252
W2057363637,W2028783209
W2057363637,W1993016649
W2057387551,W1970090817
W2057387551,W2002547950
W2057387551,W2029343094
W2057387551,W2011095781
W2057387551,W2029231546
W2057387551,W1992848799
W2057387551,W2019759670
W2057387551,W1995274825
W2057387551,W1993987322
W2057387551,W2057396845
W2057387551,W2034932701
W2057396845,W2059813301
W2057396845,W1995274825
W2057396845,W1995581599
W2057396845,W1995622703
W2057396845,W2136991248
W2057396845,W2141846678
W2057396845,W2135937351
W2057396845,W2141885858
W2057396845,W2141913814
W2057396845,W2135894620
W2057396845,W2136922540
W2057396845,W2136334331
W2057396845,W2032952916
W2057396845,W2140886907
W2057396845,W2000770615
W2059813301,W1973268287
W2059813301,W2135782871
W2059813301,W2130483595
W2059813301,W2135810600
W2059813301,W1966822396
W2059813301,W2135836598
W2059813301,W1967046314
W2059813301,W2000770615
W2059813301,W2132341951
W2059813301,W1967344706
W2059813301,W1995796806
W2059813301,W2135858501
W2059813301,W2135860498
W2059813301,W1995622703
W2059813301,W2132652356
W2059813301,W1968133780
W2059813301,W2135894620
W2059813301,W2132407977
W2059813301,W1995581599
W2059813301,W1967156257
W2059813301,W2135894974
W2059813301,W1966910378
W2059813301,W1966811787
W2059813301,W2135937351
W2059813301,W2132663861
W2059813301,W1996024251
W2059813301,W2135989088
W2136991248,W1973268287
W2136991248,W1973577532
W2136991248,W1966811787
W2136991248,W1995274825
W2136991248,W1967736582
W2136991248,W1967046314
W2136991248,W1966910378
W2136991248,W1995581599
W2136991248,W1967156257
W2141846678,W1996024251
W2141846678,W2138011018
W2135937351,W2130483595
W2135937351,W2130430382
W2135937351,W2140805694
W2135937351,W2130479394
W2135937351,W2067404301
W2135937351,W2135858501
W2135937351,W2148422863
W2141885858,W2164639462
W2141885858,W2139086914
W2141885858,W2310114729
W2141885858,W2139122477
W2141885858,W2220999736
W2141913814,W2320983896
W2141913814,W1995274825
W2136922540,W2168909889
W2136922540,W2125188192
W2136922540,W2026318397
W2136334331,W2135894620
W2136334331,W1990245077
W2136334331,W1990299300
W2136334331,W2136359657
W2136334331,W2136408596
W2136334331,W1995581599
W2136334331,W2136430672
W2057433097,W2054325787
W2057433097,W2029413789
W2057438322,W1994959046
W2057438322,W1595679721
W2057438322,W1993399595
W2057438322,W1988037271
W2057438322,W1988050849
W2057438322,W2038283456
W2057438322,W1994880295
W2057477511,W1701471885
W2057765075,W1990074132
W2057765075,W2057806291
W2057806291,W2020438216
W2057916570,W1985217958
W2057916570,W2057936436
W2057916570,W1601795611
W2057916570,W1927052826
W2057916570,W2016236854
W2057916570,W2050876420
W2057916570,W2058046532
W2057916570,W1566135517
W2057916570,W2046557060
W2057916570,W2018838463
W2057916570,W2021851106
W2057916570,W1996423252
W2057916570,W2058085399
W2057916570,W1848939527
W2057916570,W1966396962
W2057916570,W2049424645
W2057916570,W1984432465
W2057916570,W2049468624
W2057916570,W1602619638
W2057916570,W2050785507
W2057936436,W1985229168
W2057936436,W2062217294
W2057936436,W1985217958
W2057936436,W2016236854
W2057936436,W2058085399
W2057936436,W1601795611
W2057936436,W1602619638
W2058046532,W2016464593
W2058046532,W2029485242
W2058046532,W2050785507
W2058085399,W1985252301
W2058085399,W1985217958
W2058085399,W1996423252
W2058085399,W2021851106
W2062217294,W1985229168
W2058105398,W2058122340
W2058105398,W2058330204
W2058105398,W1992652001
W2058105398,W2020530692
W2058105398,W2058401000
W2058105398,W2049069390
W2058105398,W2022859730
W2058122340,W1982471090
W2058122340,W2073726416
W2058122340,W2110406941
W2058330204,W2020438216
W2114104545,W2073726416
W2114104545,W2058122340
W2114104545,W2009435671
W2114104545,W1982603620
W2114104545,W1982546148
W2117535423,W2009425598
W2117535423,W2117539524
W2058401212,W2005895632
W2058401212,W2048377078
W2058401212,W2019264784
W2058401212,W2042692910
W2058401212,W2001374342
W2058401212,W2020530692
W2058401212,W2042473487
W2058401212,W1585939719
W2058401212,W2058521801
W2058401212,W2022423925
W2058401212,W2056541789
W2058401212,W2022485595
W2058521801,W2042692910
W2058521801,W1483105054
W2058522703,W1678509351
W2058522703,W2058541903
W2058541903,W2804894055
W2058571677,W2058662258
W2058571677,W2016983859
W2058571677,W2019759670
W2058571677,W2058835062
W2058571677,W2001965107
W2058571677,W2058864686
W2058571677,W2038754799
W2058571677,W2002547950
W2058571677,W2045048386
W2058571677,W2058963764
W2058662258,W2011095781
W2058662258,W2060543343
W2058662258,W1977767269
W2058662258,W1994028888
W2058662258,W2002547950
W2058662258,W2022508996
W2058662258,W1993987322
W2058662258,W2055240231
W2058662258,W1483105054
W2058835062,W2001979953
W2058835062,W2016983859
W2058835062,W2017840637
W2058835062,W2032842297
W2058835062,W2001965107
W2058864686,W2001979953
W2058864686,W2058835062
W2058864686,W2032842297
W2058864686,W2001965107
W2058963764,W1994172878
W2058963764,W2001979953
W2058963764,W1913957972
W2058963764,W2032842297
W2058963764,W2001965107
W2060543343,W1994028888
W2060543343,W2014952121
W2058993674,W2046779413
W2058993674,W1550443206
W2058993674,W2008668438
W2058993674,W2047751764
W2058993674,W2058998445
W2058998445,W1992941735
W2058998445,W2038702827
W2059013803,W2049468624
W2059013803,W2059073003
W2059013803,W2059098086
W2059013803,W2059099579
W2059013803,W2059147403
W2059013803,W1566135517
W2059013803,W1985563073
W2059013803,W2001544973
W2059073003,W2009187570
W2059073003,W2009163215
W2059073003,W2050967443
W2059073003,W1566135517
W2059073003,W2016452762
W2059098086,W2009163215
W2059098086,W2059073003
W2059098086,W1026348989
W2059098086,W1985538633
W2059098086,W1984190418
W2059098086,W1559136758
W2059098086,W2050886799
W2059099579,W1001370459
W2059099579,W2059098086
W2059099579,W2059073003
W2059099579,W2022731012
W2059099579,W1845975704
W2059099579,W1970334998
W2059099579,W2050785507
W2059147403,W2058521801
W2059147403,W1483105054
W2059175769,W2005525451
W2059175769,W2044049559
W2059175769,W2048197073
W2059175769,W2009543464
W2059175769,W1985013794
W2059175769,W2030461396
W2059175769,W1985148570
W2059175769,W2059205366
W2059205366,W1985013794
W2059359550,W1996423252
W2059359550,W2046557060
W2059359550,W2018651936
W2059359550,W2021591445
W2059359550,W2046537181
W2059359550,W2046945705
W2059359550,W2018838463
W2059359550,W2021824733
W2059359550,W2028783209
W2059359550,W1992985800
W2059359550,W2039734130
W2059359550,W2059382687
W2059359550,W2059527695
W2059359550,W1992724001
W2059359550,W2018636632
W2059359550,W1992848799
W2059359550,W2045516356
W2059527695,W1996487270
W2059527695,W2097995306
W2059527695,W2059382687
W2059527695,W2118930997
W2059527695,W1996392459
W2059646894,W2059663374
W2059646894,W1984547206
W2059646894,W2059702009
W2059646894,W2059796825
W2059646894,W2059813301
W2059646894,W2059885388
W2059646894,W2059955887
W2059646894,W2060009331
W2059663374,W2612812586
W2059663374,W2143908786
W2059663374,W2963928582
W2059663374,W2964101377
W2059663374,W2945485796
W2059663374,W2000798385
W2059663374,W2144023435
W2059663374,W2985845430
W2059663374,W2000910214
W2059663374,W3003464757
W2059663374,W2954996726
W2059796825,W2146341019
W2059796825,W2146396346
W2059796825,W2146411229
W2059796825,W1967360446
W2059796825,W2146502635
W2059796825,W2146512944
W2059796825,W2146530991
W2059796825,W2146538537
W2059796825,W2134967712
W2059885388,W2158364367
W2059955887,W2059663374
W2059955887,W2143908786
W2059955887,W2000798385
W2059955887,W2000910214
W2059955887,W2144023435
W2060009331,W2134783591
W2612812586,W2885167492
W2143908786,W1978653045
W2143908786,W1504052325
W2143908786,W2955156490
W2143908786,W1979162682
W2963928582,W1966334841
W2963928582,W1979162682
W2945485796,W2050104595
W2985845430,W1504052325
W2985845430,W2000798385
W2985845430,W1978653045
W2985845430,W2000910214
W2985845430,W2986345846
W3003464757,W1504052325
W3003464757,W2093643082
W3003464757,W2143908786
W3003464757,W1978653045
W3003464757,W3002362821
W3003464757,W2952001873
W3003464757,W1978436252
W3003464757,W2000798385
W3003464757,W2985845430
W3003464757,W2955156490
W3003464757,W2000910214
W3003464757,W2954996726
W3003464757,W2980472864
W3003464757,W2986345846
W2954996726,W1978653045
W2954996726,W2955058313
W2954996726,W2955156490
W2954996726,W2000910214
W2954996726,W1504052325
W2954996726,W2151041036
W2146341019,W2146411229
W2146341019,W2146502635
W2146341019,W2130116522
W2146341019,W2146538537
W2146411229,W2146396346
W2146502635,W2946204549
W2146512944,W2146396346
W2146530991,W2146396346
W2146530991,W2146411229
W2135782871,W2152928439
W2135782871,W2133674686
W2135782871,W2137683543
W2135782871,W2130365445
W2135782871,W2136879569
W2132341951,W2132407977
W2135860498,W2176050019
W2135860498,W2183707334
W2135860498,W2011472471
W2135860498,W2135526934
W2135860498,W2132879315
W2135860498,W2000770615
W2132652356,W2132663861
W2132652356,W2132407977
W2132652356,W2132747867
W2132652356,W2132755931
W2132652356,W2132341951
W2132407977,W2132747867
W2132407977,W2170644095
W2132407977,W2132663861
W2135989088,W2132407977
W2135989088,W2132755931
W2135989088,W2132652356
W2135989088,W2132663861
W2135989088,W2132341951
W2135989088,W2148422863
W2135989088,W2000770615
W2135989088,W2132747867
W2060012482,W2045617521
W2060012482,W2042463003
W2060012482,W2038702827
W2060068786,W2045987553
W2060068786,W2060172488
W2060068786,W2038702827
W2060185417,W2045435533
W2060185417,W1550443206
W2060185417,W2008668438
W2060185417,W1985854434
W2060185417,W2045617521
W2060185417,W2047751764
W2060185417,W2038702827
W2060204338,W2047437177
W2060204338,W1976881265
W2060204338,W1985213644
W2060204338,W2060259273
W2060259273,W1973972788
W2060259273,W1949231392
W2060259273,W1973776237
W2060259273,W1946435840
W2060259273,W2007826806
W2060259273,W2047437177
W2060259273,W1988091937
W2060259273,W1595679721
W2060259273,W1949455802
W2060427373,W2060543343
W2060427373,W2035206741
W2060427373,W2039786475
W2060427373,W2002547950
W2060427373,W1994172878
W2060427373,W2049468624
W2060427373,W2031272029
W2060551076,W1975768883
W2060551076,W1976162410
W2060551076,W2050984758
W2060551076,W2060590119
W2060551076,W2024261075
W2060551076,W2045465689
W2060551076,W2031533839
W2060590119,W2023006733
W2060590119,W2051314902
W2060590119,W2031533839
W2060590119,W2042463003
W2060590119,W2071592915
W2060590119,W1976162410
W2060680089,W2054891772
W2060680089,W2042463003
W2060680089,W2045435533
W2060680089,W2023006187
W2060680089,W2045987553
W2060680089,W1985093013
W2060680089,W2042706232
W2060680089,W2045617521
W2060680089,W2045465689
W2060680089,W2006249161
W2060705109,W1992941735
W2060807102,W2039123767
W2060807102,W2010417927
W2060807102,W2014704298
W2060807102,W2039061417
W2060807102,W2060809301
W2060807102,W2039348932
W2060807102,W2034672914
W2060807102,W2034834428
W2060807102,W2004958771
W2060809301,W2010457001
W2060809301,W2039123767
W2060809301,W2014704298
W2060809301,W2039061417
W2060809301,W2039348932
W2060809301,W2034672914
W2060809301,W2160796815
W2060852319,W2040191060
W2060852319,W2060872117
W2060852319,W2060891246
W2060852319,W2045617521
W2060852319,W2038702827
W2060872117,W2060852319
W2060872117,W2063534846
W2060891246,W2038783205
W2060891246,W2045435533
W2060891246,W2038702827
W2063534846,W2038702827
W2063534846,W1968670396
W2063534846,W1989839776
W2061003790,W2015418199
W2061008984,W1985749074
W2061008984,W1895577753
W2061008984,W1767470961
W2061008984,W2061063351
W2061008984,W1989839776
W2061008984,W2061141931
W2061141931,W1965092590
W2061141931,W1497947649
W2061289966,W1968670396
W2061289966,W2045435533
W2061289966,W1930021590
W2061289966,W1767470961
W2061289966,W2040113717
W2061289966,W2040191060
W2061289966,W2041711461
W2061289966,W2047399603
W2061289966,W2038963685
W2061289966,W1992941735
W2061289966,W2056370875
W2061289966,W2061326496
W2061289966,W2038702827
W2061289966,W2045617521
W2061326496,W2038963685
W2061326496,W2055851468
W2061326496,W2038783205
W2061326496,W2046183549
W2061326496,W2033442056
W2061326496,W2040191060
W2061326496,W1971578941
W2061326496,W2060891246
W2061326496,W2008641894
W2061326496,W2041711461
W2061326496,W2038702827
W2061326496,W2045435533
W2061326496,W2055013323
W2061326496,W2054891772
W2061328952,W2055638681
W2061328952,W2046779413
W2061328952,W2061336947
W2061328952,W2038702827
W2061328952,W2038721957
W2061328952,W2061438946
W2061328952,W2045435533
W2061328952,W2006249161
W2061504941,W1997183854
W2061548680,W2040027486
W2061548680,W1981827347
W2061548680,W2001101778
W2061548680,W2018286352
W2061548680,W2053110663
W2061548680,W1526319989
W2061601057,W2025176940
W2061601057,W2061609397
W2061609397,W2014952121
W2061609397,W1994172878
W2061609397,W1005007408
W2061609397,W1525197209
W2061609397,W1987202454
W2061609397,W2032813423
W2061609397,W1001370459
W2061609397,W1952707391
W2061609397,W2028433016
W2061609397,W2108921801
W2061609397,W2028575270
W2061609397,W2002726823
W2061609397,W2025176940
W2061609397,W2002698073
W2061609397,W1968862760
W2061609397,W2022685385
W2061609397,W2120260080
W2061609397,W1988467856
W2061609397,W103650626
W2108921801,W1996291528
W2061680337,W2033585778
W2061680337,W2037755177
W2061680337,W1969314684
W2061680337,W2037766564
W2061820396,W2039661695
W2061820396,W2038754799
W2061820396,W2002653371
W2061820396,W2025176940
W2061820396,W2034994370
W2061820396,W2038782607
W2062018285,W1767470961
W2062118960,W2045435533
W2062118960,W2023006187
W2062118960,W2040191060
W2062118960,W2058998445
W2062118960,W2038702827
W2062159269,W1985217958
W2062159269,W2016236854
W2062159269,W2057936436
W2062159269,W2062217294
W2062159269,W2057916570
W2062159269,W2062269829
W2062159269,W2062290101
W2062159269,W2058085399
W2062290101,W2000651380
W2062290101,W1677182931
W2062290101,W2131070146
W2131070146,W2000651380
W2131070146,W1677182931
W2062505214,W1878853999
W2062505214,W2062642814
W2062505214,W2062667641
W2062642814,W2150303148
W2062642814,W1878853999
W2062667641,W2006304022
W2062786076,W1588685142
W2062786076,W2062852634
W2062900498,W2032696674
W2062900498,W2040085089
W2062900498,W2063041860
W2062900498,W2041532378
W2063041860,W2032696674
W2063041860,W2038752330
W2063041860,W1968628080
W2063139645,W2041823554
W2063139645,W1845975704
W2063139645,W2029186508
W2063139645,W2007391198
W2063139645,W2063264144
W2063139645,W2013947447
W2063139645,W2038754799
W2063139645,W1978426240
W2063580733,W2045312920
W2063580733,W2063632665
W2063756105,W2045617521
W2063756105,W2060852319
W2063756105,W2054891772
W2063756105,W1968628080
W2063756105,W2055851468
W2063756105,W2060891246
W2063756105,W2063534846
W2063756105,W2063866856
W2063866856,W2047774330
W2063866856,W2046779413
W2063866856,W2054891772
W2063866856,W2060852319
W2063866856,W2045435533
W2063866856,W1767772592
W2063866856,W2047751764
W2063866856,W2060185417
W2063866856,W1550443206
W2063866856,W2045617521
W2063866856,W2063534846
W2063866856,W1909359706
W2063866856,W2038702827
W2063923547,W2055638681
W2063923547,W2055718260
W2063923547,W2038783205
W2063923547,W2054891772
W2063923547,W2040191060
W2063923547,W2063978378
W2063923547,W2057360098
W2063923547,W2051210555
W2063923547,W2050338614
W2063923547,W2038702827
W2063923547,W1992941735
W2063978378,W2050345155
W2063978378,W2050984758
W2063978378,W2038702827
W2063978378,W2050338614
W2063978378,W2051210555
W2064076387,W2045617521
W2064076387,W1994190235
W2064076387,W1992941735
W2064076387,W2046183549
W2064076387,W2038702827
W2064076387,W2055013323
W2064076387,W2054891772
W2064076387,W2045435533
W2064076387,W2064165694
W2064165694,W2038783205
W2064165694,W2042706232
W2064165694,W2038702827
W2064165694,W2045465689
W2064165694,W2054891772
W2064165694,W2042463003
W2064165694,W2045435533
W2064186732,W2045435533
W2064186732,W2038702827
W2064186732,W2045617521
W2064186732,W2054891772
W2064186732,W2055313665
W2064186732,W2064165694
W2064299621,W2025176940
W2064299621,W2039661695
W2064299621,W2002698073
W2064299621,W2002653371
W2064299621,W2041823554
W2064319190,W2064815984
W2064319190,W2064853889
W2064815984,W2141584146
W2064815984,W2141452262
W2064853889,W2164639462
W2064853889,W2141885858
W2064853889,W2462099493
W2064853889,W2139086914
W2064853889,W2416799949
W2064853889,W2139122477
W2064853889,W2411654968
W2141584146,W2462099493
W2141452262,W2139122477
W2141452262,W2141458291
W2141452262,W2141584146
W2462099493,W2139086914
W2139086914,W2139122477
W2416799949,W2139086914
W2416799949,W2139122477
W2411654968,W2139086914
W2411654968,W2141458291
W2411654968,W2310114729
W2411654968,W1984453610
W2064927380,W2064963539
W2064927380,W2027563442
W2064927380,W2032952916
W2064927380,W1931400479
W2064927380,W1934094702
W2065062234,W2052750950
W2065062234,W2012986985
W2065062234,W2052648234
W2065062234,W2065069831
W2065062234,W1585881858
W2065062234,W1848939527
W2065077785,W2045435533
W2065077785,W2054891772
W2065077785,W2040191060
W2065077785,W1971578941
W2065077785,W2055851468
W2065077785,W1994190235
W2065077785,W2038702827
W2065077785,W2061326496
W2065109455,W2045617521
W2065109455,W2055313665
W2065109455,W2045435533
W2065109455,W2054891772
W2065109455,W1992941735
W2065109455,W2045987553
W2065109455,W2055638681
W2065109455,W2061063351
W2065109455,W2038702827
W2065109455,W1984248485
W2065231053,W2030617758
W2065231053,W2065304353
W2065231053,W2065566217
W2065231053,W1985148570
W2065231053,W2065601052
W2065566217,W2135894620
W2065566217,W2142739935
W2065566217,W2142794782
W2065566217,W2142822317
W2065566217,W2136334331
W2065566217,W2142831770
W2065601052,W1985013794
W2065601052,W2789843538
W2065601052,W2072500831
W2065601052,W1985148570
W2065601052,W1990869665
W2142739935,W2010143351
W2142739935,W2170551349
W2142794782,W2142739935
W2142822317,W2323275360
W2142822317,W2142231247
W2142822317,W2142794782
W2142822317,W2142739935
W2142822317,W2395611524
W2142822317,W2254509181
W2142831770,W2065304353
W2072500831,W1985013794
W2065706045,W2054109341
W2065706045,W2057363637
W2065706045,W2018636632
W2065762344,W2024641550
W2065762344,W2043146457
W2065762344,W1994433187
W2065762344,W1994473607
W2065847836,W2055313665
W2065847836,W2045435533
W2065847836,W2045617521
W2065847836,W2038783205
W2065847836,W2046779413
W2065847836,W2054891772
W2065847836,W1767470961
W2065847836,W1930021590
W2065847836,W2046183549
W2065847836,W2055013323
W2065847836,W2038702827
W2065847836,W2040191060
W2065847836,W2064165694
W2065887259,W1968380849
W2065887259,W1968319881
W2065887259,W1998800754
W2065887259,W2004444667
W2065887259,W1976985160
W2065887259,W2007045586
W2065887259,W2065974896
W2065887259,W2045204781
W2065990770,W2045312920
W2065990770,W2065996794
W2065990770,W2066122301
W2065990770,W2066131315
W2065996794,W2045312920
W2065996794,W2068172675
W2065996794,W2068264411
W2065996794,W2066122301
W2065996794,W2068371905
W2065996794,W1878853999
W2065996794,W1488616880
W2065996794,W2062667641
W2065996794,W2032843489
W2068172675,W2068371905
W2068172675,W2062667641
W2066231767,W2054109341
W2066231767,W2056541789
W2066231767,W2062852634
W2066231767,W2066234893
W2066231767,W2030946379
W2066234893,W2020530692
W2066234893,W2056795330
W2066234893,W2049852912
W2066234893,W2029608738
W2066234893,W2009435671
W2066234893,W2107743791
W2066234893,W1996392459
W2066234893,W2018651936
W2066234893,W1905058580
W2066234893,W1603504818
W2066234893,W2022859730
W2066286996,W2054054553
W2066286996,W1950118853
W2066286996,W2066310392
W2066286996,W2066375491
W2066286996,W2031430816
W2066286996,W2066414494
W2066286996,W2053911973
W2066310392,W2160537686
W2066310392,W2054054553
W2066310392,W1950118853
W2066310392,W2066375491
W2066310392,W2053911973
W2066375491,W1950118853
W2066375491,W2158804744
W2066459710,W2066578528
W2066459710,W2002653371
W2066459710,W2034994370
W2066459710,W2039661695
W2066459710,W1968862760
W2066459710,W1989889539
W2066578528,W2002653371
W2066578528,W2002698073
W2066578528,W2039661695
W2066578528,W2038754799
W2066678696,W1561878391
W2066678696,W1247968195
W2066678696,W1255676896
W2066709094,W2004548026
W2066907097,W2045465689
W2066929752,W2066991705
W2066929752,W2067087368
W2066929752,W2052802022
W2066991705,W2046779413
W2066991705,W2040113717
W2066991705,W2042706232
W2066991705,W2038702827
W2066991705,W2052802022
W2067191022,W1964357740
W2067191022,W2067404301
W2067191022,W2010049072
W2067191022,W2009867031
W2067191022,W2067404458
W2067191022,W2067456724
W2067191022,W2067652191
W2067191022,W2067713319
W2067191022,W1964846093
W2067191022,W2067715889
W2067191022,W2010181898
W2067191022,W2010341850
W2067191022,W2067718414
W2067404301,W2140699752
W2067404301,W2168405694
W2067404301,W2168406111
W2067404301,W2168356304
W2067404458,W1964357740
W2067404458,W2068824512
W2067404458,W2010049072
W2067404458,W2009867031
W2067404458,W1964700776
W2067404458,W2138019504
W2067404458,W2010163891
W2067404458,W2010181898
W2067404458,W2010341850
W2067404458,W1964308073
W2067652191,W2067404301
W2067652191,W2067191022
W2067652191,W2168405694
W2067652191,W2141091417
W2067652191,W2010181898
W2067652191,W2168231600
W2067652191,W2067718414
W2140699752,W2140137154
W2140699752,W2140662150
W2140699752,W2140729960
W2140699752,W2140803428
W2140699752,W2168231600
W2140699752,W2168406111
W2140699752,W2130479394
W2168405694,W2140662150
W2168405694,W2140729960
W2168405694,W2168231600
W2168406111,W2168231600
W2141091417,W2068767807
W2141091417,W2140190241
W2141091417,W2037496050
W2141091417,W2067404301
W2141091417,W2168406111
W2141091417,W2067718414
W2141091417,W2141014056
W2141091417,W2189465200
W2141091417,W2313281002
W2141091417,W2239486811
W2140729960,W2168231600
W2132879315,W2112181056
W2132879315,W2132914434
W2132879315,W2132924891
